product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,fp1,comp_2,fp2,comp_3,fp3,lag_price,month_order,ps1_prev,ps2_prev,ps3_prev,total_price_prev,qty_prev
perfumery1,perfumery,01-11-2017,20,1139.8,12.714,56.99,54,1536,2,250,4.3,27,22,8,4,11,2017,20.83333333,3360,56.99,12.714,118.05,14.29375,56.99,12.714,56.99,11,4.3,4.4,4.3,968.83,17.0
perfumery1,perfumery,01-12-2017,24,1367.76,13.82,56.99,54,1536,2,250,4.3,34,21,10,1,12,2017,25.0,3360,56.99,13.82,118.0,11.02666667,56.99,13.82,56.99,12,4.3,4.4,4.3,1139.8,20.0
perfumery1,perfumery,01-01-2018,10,569.9,12.215,56.99,54,1536,2,250,4.3,15,23,8,2,1,2018,23.80952381,3360,56.99,12.215,117.9,14.03833333,56.99,12.215,56.99,13,4.3,4.4,4.3,1367.76,24.0
perfumery1,perfumery,01-02-2018,4,227.96,14.5575,56.99,54,1536,2,250,4.3,12,20,8,2,2,2018,9.523809524,3360,56.99,14.5575,117.8888889,13.88090909,56.99,14.5575,56.99,14,4.3,4.4,4.3,569.9,10.0
perfumery1,perfumery,01-03-2018,14,706.86,15.19642857,50.49,54,1536,2,250,4.3,18,22,9,1,3,2018,33.33333333,3360,50.49,15.19642857,117.7,15.175,50.49,15.19642857,56.99,15,4.3,4.4,4.3,227.96,4.0
watches8,watches_gifts,01-07-2017,2,479.8,14.805,239.9,35,640,1,335,4.1,29,21,10,1,7,2017,31.19469027,2992,161.5909091,15.52545455,239.9,14.805,197.383,16.606,239.85,7,4.2,4.1,3.8,479.8,2.0
watches8,watches_gifts,01-10-2017,2,479.8,11.22,239.9,35,640,1,335,4.1,43,22,9,2,10,2017,50.0,2992,134.9,6.81,239.9,11.22,232.49,14.2125,239.85,10,4.2,4.1,3.8,479.8,2.0
watches8,watches_gifts,01-01-2018,2,459.8,16.36,229.9,35,640,1,335,4.1,59,23,8,2,1,2018,1.769911504,2992,229.9,16.36,108.0,16.19636364,199.0,21.88,229.85,13,4.2,4.1,3.8,479.8,2.0
watches8,watches_gifts,01-02-2018,11,2250.8,17.02545455,204.6181818,35,640,1,335,4.1,90,20,8,2,2,2018,9.734513274,2992,128.2416667,15.92666667,108.0,18.25363636,182.0,19.33,229.9,14,4.1,4.2,3.8,459.8,2.0
watches8,watches_gifts,01-03-2018,16,2680.0,17.154375,167.5,35,640,1,335,4.1,125,22,9,1,3,2018,14.15929204,2992,117.4412903,18.26129032,105.6428571,21.6652381,151.8784375,20.31375,204.6181818,15,4.2,4.2,3.8,2250.8,11.0
watches8,watches_gifts,01-04-2018,26,3908.9,17.50192308,150.3423077,35,640,1,335,4.1,178,21,9,1,4,2018,23.00884956,2992,105.648625,2.181647059,105.0,13.63142857,150.1333333,19.44777778,167.5,16,4.2,4.2,3.8,2680.0,16.0
watches8,watches_gifts,01-05-2018,30,4355.0,16.259,145.1666667,35,640,1,335,4.1,260,23,8,3,5,2018,26.54867257,2992,103.7925234,0.095438596,105.0,11.3772973,132.53125,15.7621875,150.3423077,17,4.2,4.2,3.8,3908.9,26.0
watches8,watches_gifts,01-06-2018,3,457.9,19.17,152.6333333,35,640,1,335,4.1,93,21,9,0,6,2018,2.654867257,2992,119.0,19.20666667,105.0,23.82357143,138.22,16.108,145.1666667,18,4.2,4.2,3.8,4355.0,30.0
watches4,watches_gifts,01-11-2017,13,1404.0,15.90846154,108.0,58,3006,2,1000,4.2,91,22,8,4,11,2017,50.0,7632,133.0,19.91666667,108.0,15.90846154,174.4333333,20.99277778,107.95,11,4.2,4.2,3.8,1404.0,13.0
watches4,watches_gifts,01-12-2017,13,1404.0,16.65384615,108.0,58,3006,2,1000,4.2,73,21,10,1,12,2017,50.0,7632,149.0,19.1,108.0,16.65384615,185.96,18.686,108.0,12,4.2,4.2,3.8,1404.0,13.0
watches4,watches_gifts,01-01-2018,44,4752.0,16.19636364,108.0,58,3006,2,1000,4.2,59,23,8,2,1,2018,22.11055276,7632,108.0,16.19636364,108.0,16.19636364,199.0,21.88,108.0,13,4.2,4.2,3.8,1404.0,13.0
watches4,watches_gifts,01-02-2018,33,3564.0,18.25363636,108.0,58,3006,2,1000,4.2,90,20,8,2,2,2018,16.58291457,7632,128.2416667,15.92666667,108.0,18.25363636,182.0,19.33,108.0,14,4.2,4.2,3.8,4752.0,44.0
watches4,watches_gifts,01-03-2018,21,2214.0,21.6652381,105.6428571,58,3006,2,1000,4.2,125,22,9,1,3,2018,10.55276382,7632,117.4412903,18.26129032,105.6428571,21.6652381,151.8784375,20.31375,108.0,15,4.2,4.2,3.8,3564.0,33.0
watches4,watches_gifts,01-04-2018,21,2205.0,13.63142857,105.0,58,3006,2,1000,4.2,178,21,9,1,4,2018,10.55276382,7632,105.648625,2.181647059,105.0,13.63142857,150.1333333,19.44777778,105.6428571,16,4.2,4.2,3.8,2214.0,21.0
watches4,watches_gifts,01-05-2018,37,3885.0,11.3772973,105.0,58,3006,2,1000,4.2,260,23,8,3,5,2018,18.59296482,7632,103.7925234,0.095438596,105.0,11.3772973,132.53125,15.7621875,105.0,17,4.2,4.2,3.8,2205.0,21.0
watches4,watches_gifts,01-06-2018,28,2940.0,23.82357143,105.0,58,3006,2,1000,4.2,93,21,9,0,6,2018,14.07035176,7632,119.0,19.20666667,105.0,23.82357143,138.22,16.108,105.0,18,4.2,4.2,3.8,3885.0,37.0
furniture1,furniture_decor,01-07-2017,1,38.4,7.78,38.4,49,829,1,850,3.7,5,21,10,1,7,2017,5.93883357,10000,75.0,15.856,38.4,7.78,38.4,7.78,38.35,7,4.1,3.7,3.7,38.4,1.0
furniture1,furniture_decor,01-08-2017,8,307.2,12.105,38.4,49,829,1,850,3.7,14,23,8,1,8,2017,13.82645804,10000,75.0,15.37692308,38.4,12.105,38.4,12.105,38.4,8,4.1,3.7,3.7,38.4,1.0
furniture1,furniture_decor,01-09-2017,12,460.8,17.95,38.4,49,829,1,850,3.7,7,21,9,1,9,2017,16.21621622,10000,38.4,17.95,38.4,17.95,38.4,17.95,38.4,9,4.1,3.7,3.7,307.2,8.0
furniture1,furniture_decor,01-10-2017,25,960.0,13.98,38.4,49,829,1,850,3.7,17,22,9,2,10,2017,33.78378378,10000,75.0,13.64,38.4,13.98,38.4,13.98,38.4,10,3.7,3.7,3.7,460.8,12.0
furniture1,furniture_decor,01-11-2017,28,1026.51,13.65214286,36.85428571,49,829,1,850,3.7,64,22,8,4,11,2017,37.83783784,10000,75.0,16.13272727,36.85428571,13.65214286,99.9,21.19,38.4,11,4.1,3.7,3.7,960.0,25.0
furniture1,furniture_decor,01-01-2018,2,76.8,9.34,38.4,49,829,1,850,3.7,125,23,8,2,1,2018,2.105263158,10000,69.9953271,17.66311475,38.4,9.34,99.9,22.81923077,38.35,13,4.1,3.7,4.4,1026.51,28.0
furniture1,furniture_decor,01-02-2018,9,345.6,18.68555556,38.4,49,829,1,850,3.7,52,20,8,2,2,2018,9.473684211,10000,69.9,16.11590909,38.4,18.68555556,99.9,28.89076923,38.4,14,4.1,3.7,4.4,76.8,2.0
furniture1,furniture_decor,01-03-2018,17,601.8,15.44823529,35.48571429,49,829,1,850,3.7,83,22,9,1,3,2018,17.89473684,10000,69.9,18.42507692,35.48571429,15.44823529,99.9,22.14583333,38.4,15,4.1,3.7,4.4,345.6,9.0
furniture1,furniture_decor,01-04-2018,17,595.0,13.46941176,35.0,49,829,1,850,3.7,92,21,9,1,4,2018,17.89473684,10000,69.9,9.071566265,35.0,13.46941176,99.9,23.32769231,35.48571429,16,4.1,3.7,4.4,601.8,17.0
furniture1,furniture_decor,01-05-2018,11,385.0,14.63454545,35.0,49,829,1,850,3.7,95,23,8,3,5,2018,11.57894737,10000,69.9,3.801630435,35.0,14.63454545,99.9,19.41076923,35.0,17,4.1,3.7,4.4,595.0,17.0
computers4,computers_accessories,01-02-2017,3,479.97,33.4,159.99,59,1893,1,6550,4.2,3,20,8,2,2,2017,7.889030612,8000,159.99,33.4,159.99,33.4,159.99,33.4,159.94,2,4.2,4.2,4.2,479.97,3.0
computers4,computers_accessories,01-03-2017,3,479.97,33.4,159.99,59,1893,1,6550,4.2,3,23,8,1,3,2017,10.54209184,8000,159.99,33.4,159.99,33.4,159.99,33.4,159.99,3,4.2,4.2,4.2,479.97,3.0
computers4,computers_accessories,01-04-2017,5,699.95,35.122,139.99,59,1893,1,6550,4.2,5,20,10,2,4,2017,14.0327381,8000,139.99,35.122,139.99,35.122,139.99,35.122,159.99,4,4.2,4.2,4.2,479.97,3.0
computers4,computers_accessories,01-06-2017,3,479.97,42.03333333,159.99,59,1893,1,6550,4.2,15,22,8,1,6,2017,7.072704082,8000,159.99,42.03333333,159.99,42.03333333,159.99,42.03333333,159.94,6,4.2,4.2,4.2,699.95,5.0
computers4,computers_accessories,01-07-2017,6,839.94,48.10833333,139.99,59,1893,1,6550,4.2,17,21,10,1,7,2017,4.961734694,8000,139.99,48.10833333,139.99,48.10833333,139.99,48.10833333,159.99,7,4.2,4.2,4.2,479.97,3.0
computers4,computers_accessories,01-08-2017,7,1019.93,36.46,145.7042857,59,1893,1,6550,4.2,15,23,8,1,8,2017,5.68664966,8000,145.7042857,36.46,145.7042857,36.46,145.7042857,36.46,139.99,8,4.2,4.2,4.2,839.94,6.0
computers4,computers_accessories,01-09-2017,11,1679.89,43.72272727,151.99,59,1893,1,6550,4.2,15,21,9,1,9,2017,11.45833333,8000,151.99,43.72272727,151.99,43.72272727,151.99,43.72272727,145.7042857,9,4.2,4.2,4.2,1019.93,7.0
computers4,computers_accessories,01-10-2017,17,2629.83,43.88117647,154.6958824,59,1893,1,6550,4.2,31,22,9,2,10,2017,17.70833333,8000,154.6958824,43.88117647,154.6958824,43.88117647,154.6958824,43.88117647,151.99,10,4.2,4.2,4.2,1679.89,11.0
computers4,computers_accessories,01-11-2017,18,2699.82,42.51722222,149.99,59,1893,1,6550,4.2,36,22,8,4,11,2017,18.75,8000,149.99,42.51722222,149.99,42.51722222,109.9,15.52,154.6958824,11,4.2,4.2,4.2,2629.83,17.0
computers4,computers_accessories,01-12-2017,23,3449.77,38.57,149.99,59,1893,1,6550,4.2,35,21,10,1,12,2017,23.95833333,8000,149.99,38.57,149.99,38.57,109.9,25.24916667,149.99,12,4.2,4.2,3.5,2699.82,18.0
computers4,computers_accessories,01-01-2018,43,6746.9,36.8072093,156.5113514,59,1893,1,6550,4.2,152,23,8,2,1,2018,17.55102041,8000,156.5113514,36.8072093,150.3545455,22.54772727,97.6425,14.84655172,149.99,13,4.2,4.2,3.5,3449.77,23.0
computers4,computers_accessories,01-02-2018,31,4619.0,41.16322581,149.0,59,1893,1,6550,4.2,202,20,8,2,2,2018,7.889030612,8000,149.0,41.16322581,149.9,26.55289855,78.7122807,14.53591549,156.5113514,14,4.2,4.3,3.5,6746.9,43.0
computers4,computers_accessories,01-03-2018,44,5986.0,48.0475,136.1428571,59,1893,1,6550,4.2,127,22,9,1,3,2018,10.54209184,8000,136.1428571,48.0475,149.9,28.47588235,81.02391304,18.22148148,149.0,15,4.2,4.3,3.5,4619.0,31.0
computers4,computers_accessories,01-04-2018,56,6764.0,27.25303571,120.9230769,59,1893,1,6550,4.2,107,21,9,1,4,2018,14.0327381,8000,120.9230769,27.25303571,149.9,30.22742857,80.66666667,18.17230769,136.1428571,16,4.2,4.3,3.5,5986.0,44.0
garden10,garden_tools,01-05-2017,3,179.7,26.24666667,59.9,59,341,2,1750,4.2,34,23,8,1,5,2017,9.115164065,32560,59.9,19.7325,59.9,26.24666667,59.9,26.24666667,59.85,5,4.1,4.2,4.2,179.7,3.0
garden10,garden_tools,01-06-2017,3,179.7,16.26,59.9,59,341,2,1750,4.2,26,22,8,1,6,2017,2.429117553,32560,59.9,17.67,59.9,16.26,59.9,16.26,59.9,6,4.1,4.2,4.2,179.7,3.0
garden10,garden_tools,01-07-2017,19,1138.1,16.11157895,59.9,59,341,2,1750,4.2,74,21,10,1,7,2017,8.407666985,32560,59.9,16.62642857,59.9,16.11157895,59.9,15.39230769,59.9,7,4.1,4.2,4.2,179.7,3.0
garden10,garden_tools,01-08-2017,27,1617.3,17.68111111,59.9,59,341,2,1750,4.2,113,23,8,1,8,2017,9.071360306,32560,59.9,18.16230769,59.9,17.68111111,59.9,18.05043478,59.9,8,4.1,4.2,4.1,1138.1,19.0
garden10,garden_tools,01-09-2017,17,1018.3,16.81176471,59.9,59,341,2,1750,4.2,115,21,9,1,9,2017,7.762557078,32560,59.9,17.18702703,59.9,16.81176471,59.9,16.29461538,59.9,9,4.1,4.2,4.1,1617.3,27.0
garden10,garden_tools,01-10-2017,31,1856.9,17.59548387,59.9,59,341,2,1750,4.2,146,22,9,2,10,2017,14.15525114,32560,59.9,18.06589744,59.9,17.59548387,59.9,16.81416667,59.9,10,4.1,4.2,4.1,1018.3,17.0
garden10,garden_tools,01-11-2017,87,4712.19,16.07586207,53.64828125,59,341,2,1750,4.2,339,22,8,4,11,2017,39.7260274,32560,52.40694444,17.06747253,53.64828125,16.07586207,53.78571429,18.27550725,59.9,11,4.1,4.2,4.1,1856.9,31.0
garden10,garden_tools,01-12-2017,32,1769.7,19.184375,55.425,59,341,2,1750,4.2,184,21,10,1,12,2017,14.61187215,32560,55.1,15.75960784,55.425,19.184375,55.75,17.26727273,53.64828125,12,4.1,4.2,4.1,4712.19,87.0
garden10,garden_tools,01-01-2018,29,1447.1,15.84103448,49.9,59,341,2,1750,4.2,137,23,8,2,1,2018,16.86046512,32560,49.9,19.495,49.9,15.84103448,49.9,16.50512821,55.425,13,4.1,4.2,4.1,1769.7,32.0
garden10,garden_tools,01-02-2018,36,1828.4,17.51944444,50.9,59,341,2,1750,4.2,160,20,8,2,2,2018,20.93023256,32560,50.54516129,16.61153846,50.9,17.51944444,50.35714286,18.281875,49.9,14,4.1,4.2,4.1,1447.1,29.0
garden10,garden_tools,01-03-2018,35,1886.5,21.85285714,53.9,59,341,2,1750,4.2,116,22,9,1,3,2018,20.34883721,32560,53.9,20.35967742,53.9,21.85285714,53.9,19.02423077,50.9,15,4.1,4.2,4.1,1828.4,36.0
garden10,garden_tools,01-04-2018,13,700.7,19.46846154,53.9,59,341,2,1750,4.2,111,21,9,1,4,2018,7.558139535,32560,53.9,5.28173913,53.9,19.46846154,53.9,19.07142857,53.9,16,4.1,4.2,4.1,1886.5,35.0
watches1,watches_gifts,01-03-2017,5,1205.03,21.318,241.006,35,514,2,4338,3.8,6,23,8,1,3,2017,17.62007555,2856,241.006,21.318,241.006,21.318,241.006,21.318,240.956,3,3.8,3.8,3.8,1205.03,5.0
watches1,watches_gifts,01-04-2017,3,766.83,21.22666667,255.61,35,514,2,4338,3.8,3,20,10,2,4,2017,5.893146249,2856,255.61,21.22666667,255.61,21.22666667,255.61,21.22666667,241.006,4,3.8,3.8,3.8,1205.03,5.0
watches1,watches_gifts,01-06-2017,5,925.0,14.74,185.0,35,514,2,4338,3.8,17,22,8,1,6,2017,9.821910416,2856,163.0,14.265,185.0,14.74,185.0,14.74,184.95,6,3.8,3.8,3.8,766.83,3.0
watches1,watches_gifts,01-07-2017,10,1973.83,16.606,197.383,35,514,2,4338,3.8,29,21,10,1,7,2017,6.799784134,2856,161.5909091,15.52545455,197.383,16.606,197.383,16.606,185.0,7,4.2,3.8,3.8,925.0,5.0
watches1,watches_gifts,01-08-2017,15,2698.5,14.92666667,179.9,35,514,2,4338,3.8,48,23,8,1,8,2017,13.86940097,2856,160.6692308,15.18538462,179.9,14.92666667,179.9,14.92666667,197.383,8,4.2,3.8,3.8,1973.83,10.0
watches1,watches_gifts,01-09-2017,20,3291.4,19.528,164.57,35,514,2,4338,3.8,54,21,9,1,9,2017,23.52941176,2856,148.7785714,14.04111111,164.57,19.528,164.57,19.528,179.9,9,4.2,3.8,3.8,2698.5,15.0
watches1,watches_gifts,01-10-2017,4,929.96,14.2125,232.49,35,514,2,4338,3.8,43,22,9,2,10,2017,4.705882353,2856,134.9,6.81,232.49,14.2125,232.49,14.2125,164.57,10,4.2,3.8,3.8,3291.4,20.0
watches1,watches_gifts,01-11-2017,18,3139.8,20.99277778,174.4333333,35,514,2,4338,3.8,91,22,8,4,11,2017,21.17647059,2856,133.0,19.91666667,108.0,15.90846154,174.4333333,20.99277778,232.49,11,4.2,3.8,3.8,929.96,4.0
watches1,watches_gifts,01-12-2017,5,929.8,18.686,185.96,35,514,2,4338,3.8,73,21,10,1,12,2017,5.882352941,2856,149.0,19.1,108.0,16.65384615,185.96,18.686,174.4333333,12,4.2,4.2,3.8,3139.8,18.0
watches1,watches_gifts,01-01-2018,2,398.0,21.88,199.0,35,514,2,4338,3.8,59,23,8,2,1,2018,1.834862385,2856,199.0,21.88,108.0,16.19636364,199.0,21.88,185.96,13,4.2,4.2,3.8,929.8,5.0
watches1,watches_gifts,01-02-2018,6,1092.0,19.33,182.0,35,514,2,4338,3.8,90,20,8,2,2,2018,5.504587156,2856,128.2416667,15.92666667,108.0,18.25363636,182.0,19.33,199.0,14,3.8,4.2,3.8,398.0,2.0
watches1,watches_gifts,01-03-2018,32,4860.11,20.31375,151.8784375,35,514,2,4338,3.8,125,22,9,1,3,2018,17.62007555,2856,117.4412903,18.26129032,105.6428571,21.6652381,151.8784375,20.31375,182.0,15,4.2,4.2,3.8,1092.0,6.0
watches1,watches_gifts,01-04-2018,9,1351.2,19.44777778,150.1333333,35,514,2,4338,3.8,178,21,9,1,4,2018,5.893146249,2856,105.648625,2.181647059,105.0,13.63142857,150.1333333,19.44777778,151.8784375,16,4.2,4.2,3.8,4860.11,32.0
watches3,watches_gifts,01-03-2017,1,78.0,17.98,78.0,59,319,4,250,3.9,6,23,8,1,3,2017,2.740664611,640,78.0,17.98,78.0,17.98,241.006,21.318,77.95,3,3.9,3.9,3.8,78.0,1.0
watches3,watches_gifts,01-06-2017,3,234.0,10.3,78.0,59,319,4,250,3.9,17,22,8,1,6,2017,21.17163412,640,163.0,14.265,78.0,10.3,185.0,14.74,77.95,6,3.9,3.9,3.8,78.0,1.0
watches3,watches_gifts,01-07-2017,1,78.0,14.3,78.0,59,319,4,250,3.9,29,21,10,1,7,2017,16.76944159,640,161.5909091,15.52545455,78.0,14.3,197.383,16.606,78.0,7,4.2,3.9,3.8,234.0,3.0
watches3,watches_gifts,01-08-2017,5,390.0,18.22,78.0,59,319,4,250,3.9,48,23,8,1,8,2017,21.97670435,640,160.6692308,15.18538462,78.0,18.22,179.9,14.92666667,78.0,8,4.2,3.9,3.8,78.0,1.0
watches3,watches_gifts,01-10-2017,3,234.0,12.13333333,78.0,59,319,4,250,3.9,43,22,9,2,10,2017,14.28571429,640,134.9,6.81,78.0,12.13333333,232.49,14.2125,77.95,10,4.2,3.9,3.8,390.0,5.0
watches3,watches_gifts,01-11-2017,2,156.0,7.8,78.0,59,319,4,250,3.9,91,22,8,4,11,2017,9.523809524,640,133.0,19.91666667,108.0,15.90846154,174.4333333,20.99277778,78.0,11,4.2,3.9,3.8,234.0,3.0
watches3,watches_gifts,01-12-2017,6,468.0,19.69166667,78.0,59,319,4,250,3.9,73,21,10,1,12,2017,28.57142857,640,149.0,19.1,108.0,16.65384615,185.96,18.686,78.0,12,4.2,4.2,3.8,156.0,2.0
watches3,watches_gifts,01-01-2018,9,702.0,14.63333333,78.0,59,319,4,250,3.9,59,23,8,2,1,2018,6.474820144,640,78.0,14.63333333,108.0,16.19636364,199.0,21.88,78.0,13,4.2,4.2,3.8,468.0,6.0
watches3,watches_gifts,01-02-2018,1,78.0,15.3,78.0,59,319,4,250,3.9,90,20,8,2,2,2018,0.71942446,640,128.2416667,15.92666667,108.0,18.25363636,182.0,19.33,78.0,14,3.9,4.2,3.8,702.0,9.0
watches3,watches_gifts,01-03-2018,1,78.0,19.24,78.0,59,319,4,250,3.9,125,22,9,1,3,2018,2.740664611,640,117.4412903,18.26129032,105.6428571,21.6652381,151.8784375,20.31375,78.0,15,4.2,4.2,3.8,78.0,1.0
watches3,watches_gifts,01-04-2018,16,1248.0,16.645625,78.0,59,319,4,250,3.9,178,21,9,1,4,2018,11.51079137,640,105.648625,2.181647059,105.0,13.63142857,150.1333333,19.44777778,78.0,16,4.2,4.2,3.8,78.0,1.0
watches3,watches_gifts,01-05-2018,5,390.0,10.24,78.0,59,319,4,250,3.9,260,23,8,3,5,2018,3.597122302,640,103.7925234,0.095438596,105.0,11.3772973,132.53125,15.7621875,78.0,17,4.2,4.2,3.8,1248.0,16.0
bed2,bed_bath_table,01-02-2017,2,179.8,13.02,89.9,54,245,1,1383,3.9,2,20,8,2,2,2017,8.872301532,20000,89.9,13.02,89.9,13.02,89.9,13.02,89.85,2,3.9,3.9,3.9,179.8,2.0
bed2,bed_bath_table,01-03-2017,22,1977.8,13.65272727,89.9,54,245,1,1383,3.9,20,23,8,1,3,2017,9.704691852,20000,89.9,13.65272727,89.9,13.65272727,89.9,13.65272727,89.9,3,3.9,3.9,3.9,179.8,2.0
bed2,bed_bath_table,01-04-2017,34,3056.6,15.05,89.9,54,245,1,1383,3.9,31,20,10,2,4,2017,7.079126045,20000,89.9,15.05,89.9,15.05,89.9,15.05,89.9,4,3.9,3.9,3.9,1977.8,22.0
bed2,bed_bath_table,01-05-2017,58,5214.2,15.01189655,89.9,54,245,1,1383,3.9,57,23,8,1,5,2017,18.23424443,20000,89.9,15.01189655,215.0,8.76,45.95,15.1,89.9,5,3.9,3.9,3.9,3056.6,34.0
bed2,bed_bath_table,01-06-2017,51,4584.9,14.76921569,89.9,54,245,1,1383,3.9,61,22,8,1,6,2017,16.08743907,20000,89.9,14.76921569,209.0,21.322,45.95,12.93333333,89.9,6,3.9,4.4,4.0,5214.2,58.0
bed2,bed_bath_table,01-07-2017,60,5394.0,13.99383333,89.9,54,245,1,1383,3.9,123,21,10,1,7,2017,12.26279596,20000,89.9,13.99383333,205.0,22.1959322,45.95,14.84,89.9,7,3.9,4.4,4.0,4584.9,51.0
bed2,bed_bath_table,01-08-2017,37,3326.3,14.65675676,89.9,54,245,1,1383,3.9,90,23,8,1,8,2017,7.887578343,20000,89.9,14.65675676,199.5098039,19.41288462,45.95,14.2875,89.9,8,3.9,4.4,4.0,5394.0,60.0
bed2,bed_bath_table,01-09-2017,23,2067.7,18.77652174,89.9,54,245,1,1383,3.9,54,21,9,1,9,2017,6.406685237,20000,89.9,18.77652174,163.3987097,24.3246875,45.95,15.1,89.9,9,3.9,4.4,4.0,3326.3,37.0
bed2,bed_bath_table,01-10-2017,14,1258.6,21.57214286,89.9,54,245,1,1383,3.9,50,22,9,2,10,2017,3.899721448,20000,89.9,21.57214286,89.9,21.57214286,45.95,15.1,89.9,10,3.9,4.4,4.0,2067.7,23.0
bed2,bed_bath_table,01-11-2017,40,3596.0,16.294,89.9,54,245,1,1383,3.9,97,22,8,4,11,2017,11.14206128,20000,89.9,16.294,89.9,16.294,40.53181818,15.83272727,89.9,11,3.9,3.9,4.0,1258.6,14.0
bed2,bed_bath_table,01-12-2017,18,1594.2,18.89833333,88.48823529,54,245,1,1383,3.9,41,21,10,1,12,2017,5.013927577,20000,88.48823529,18.89833333,88.48823529,18.89833333,39.99,15.23,89.9,12,3.9,3.9,4.0,3596.0,40.0
bed2,bed_bath_table,01-01-2018,17,1477.3,19.38352941,86.9,54,245,1,1383,3.9,62,23,8,2,1,2018,13.28125,20000,86.9,19.38352941,86.9,19.38352941,39.99,16.53368421,88.48823529,13,3.9,3.9,4.0,1594.2,18.0
bed2,bed_bath_table,01-02-2018,22,1911.8,19.20909091,86.9,54,245,1,1383,3.9,62,20,8,2,2,2018,8.872301532,20000,86.9,19.20909091,86.9,19.20909091,39.99,13.74944444,86.9,14,3.9,3.9,4.0,1477.3,17.0
bed2,bed_bath_table,01-03-2018,17,1477.3,19.98235294,86.9,54,245,1,1383,3.9,43,22,9,1,3,2018,9.704691852,20000,86.9,19.98235294,86.9,19.98235294,39.99,16.46235294,86.9,15,3.9,3.9,4.0,1911.8,22.0
bed2,bed_bath_table,01-04-2018,6,510.27,12.94,85.045,54,245,1,1383,3.9,34,21,9,1,4,2018,7.079126045,20000,85.045,12.94,85.045,12.94,39.99,14.23615385,86.9,16,3.9,3.9,4.0,1477.3,17.0
